id;scientific_name;rank;genus;family;year;author;bibliography;common_name;family_common_name;image_url;flower_color;flower_conspicuous;foliage_color;foliage_texture;fruit_color;fruit_conspicuous;fruit_months;bloom_months;ground_humidity;growth_form;growth_habit;growth_months;growth_rate;edible_part;vegetable;edible;light;soil_nutriments;soil_salinity;anaerobic_tolerance;atmospheric_humidity;average_height_cm;maximum_height_cm;minimum_root_depth_cm;ph_maximum;ph_minimum;planting_days_to_harvest;planting_description;planting_sowing_description;planting_row_spacing_cm;planting_spread_cm;synonyms;distributions;common_names;url_usda;url_tropicos;url_tela_botanica;url_powo;url_plantnet;url_gbif;url_openfarm;url_catminat;url_wikipedia_en
101405;Acacia leiophylla;species;Acacia;Fabaceae;1842;Benth.;London J. Bot. 1: 351 (1842);;Pea family;;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Acacia retinodes var. oracia,Racosperma leiophyllum,Acacia blomei;South Australia;;https://plants.usda.gov/core/profile?symbol=ACLE7;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470724-1;;https://www.gbif.org/species/2978605;;;https://en.wikipedia.org/wiki/Acacia blomei
101406;Acacia ligulata;species;Acacia;Fabaceae;1842;A.Cunn. ex Benth.;London J. Bot. 1: 362 (1842);Acacia;Pea family;https://bs.floristic.org/image/o/d3a4df9074b5606f4d18266a0694bdc19165cffb;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Racosperma ligulatum,Acacia pallidiramosa;Northern Territory,Queensland,South Australia,Victoria,Western Australia,Cyprus;Acacia,Dune wattle,Little cooba,Sandhill acacia,Sandhill wattle,Small cooba,Umbrella wattle,Umbrella-bush;https://plants.usda.gov/core/profile?symbol=ACLI8;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470760-1;https://identify.plantnet.org/species/the-plant-list/Acacia ligulata Benth.;https://www.gbif.org/species/2981177;;;https://en.wikipedia.org/wiki/Acacia ligulata
101407;Acacia lineata;species;Acacia;Fabaceae;1832;A.Cunn. ex G.Don;Gen. Hist. 2: 403 (1832);;Pea family;https://bs.floristic.org/image/o/27f4bf22c77b34566dd104e431ce6cbdea9c0558;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Acacia runciformis,Acacia centrinervia,Acacia dasyphylla,Racosperma centrinervium,Racosperma lineatum;New South Wales,Queensland,South Australia,Victoria;;https://plants.usda.gov/core/profile?symbol=ACLI5;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470770-1;https://identify.plantnet.org/species/the-plant-list/Acacia lineata G.Don;https://www.gbif.org/species/2980706;;;https://en.wikipedia.org/wiki/Acacia centrinervia
101416;Acacia mangium;species;Acacia;Fabaceae;1806;Willd.;Sp. Pl., ed. 4, 4: 1053 (1806);Black wattle;Pea family;https://bs.floristic.org/image/o/3c5b4d63ef7b223a777b3b34b1040d50a9473de3;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Racosperma mangium;Maluku,New Guinea,Queensland,Bangladesh,Borneo,Cameroon,Cook Is.,Costa Rica,Cuba,Dominican Republic,El Salvador,Hawaii,India,Lesser Sunda Is.,Malaya,Nicaragua,Northern Territory,Philippines,Tokelau-Manihiki,Trinidad-Tobago,Vietnam;Black wattle,Hickory wattle,Northern wattle,Sally wattle,Sabah salwood,Broadleaf salwood,Brown salwood,Brown sandlewood,Zamorano;https://plants.usda.gov/core/profile?symbol=ACMA12;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470839-1;https://identify.plantnet.org/species/the-plant-list/Acacia mangium Willd.;https://www.gbif.org/species/2979091;;;https://en.wikipedia.org/wiki/Acacia mangium
101419;Acacia melanoxylon;species;Acacia;Fabaceae;1813;R.Br.;W.T.Aiton, Hortus Kew. 5: 462 (1813);Blackwood;Pea family;https://bs.floristic.org/image/o/ec66a40f6a74b18378f610c7a87e06e68218139e;;true;;fine;;true;;;;Multiple Stem;Tree;;Rapid;;false;false;8;5;0;None;3;1219;1219;71;8.3;6.0;;;;;;Racosperma melanoxylon,Acacia melanoxylon var. obtusifolia,Acacia melanoxylon var. arcuata,Racosperma latifolium,Acacia latifolia;New South Wales,Queensland,South Australia,Tasmania,Victoria,Algeria,Amsterdam-St.Paul Is,Angola,Argentina Northeast,Assam,Azores,Brazil South,California,Canary Is.,Cape Provinces,Chile North,Chile South,Colombia,East Himalaya,Easter Is.,Ecuador,Eritrea,Ethiopia,Florida,France,Great Britain,Greece,India,Italy,Juan Fernández Is.,Kenya,KwaZulu-Natal,Lesotho,Madeira,Mauritius,Morocco,Nepal,New Zealand North,New Zealand South,Pakistan,Palestine,Peru,Portugal,Puerto Rico,Réunion,Spain,Sri Lanka,St.Helena,Swaziland,Tanzania,Transcaucasus,Ukraine,Uruguay,Venezuela,Western Australia,Northern Territory;Australian Blackwood,Paluma blackwood,Tasmanian blackwood,Black sally,Black wattle,Blackwood,Blackwood acacia,Sally wattle,Silver wattle;https://plants.usda.gov/core/profile?symbol=ACLO;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470873-1;https://identify.plantnet.org/species/the-plant-list/Acacia melanoxylon R.Br.;https://www.gbif.org/species/2979000;;;https://en.wikipedia.org/wiki/Acacia latifolia
101422;Acacia merrallii;species;Acacia;Fabaceae;;F.Muell.;Proc. Linn. Soc. New South Wales, ser. 2, 5: 18 (June 1890);;Pea family;http://d2seqvvyy3b8p2.cloudfront.net/dd0f9a0aefd636021abe7ffd978cc28b.jpg;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Racosperma merrallii,Acacia dubia;South Australia,Western Australia;;https://plants.usda.gov/core/profile?symbol=ACME6;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470881-1;;https://www.gbif.org/species/2978864;;;https://en.wikipedia.org/wiki/Acacia merrallii
101424;Acacia microcarpa;species;Acacia;Fabaceae;1858;F.Muell.;Fragm. 1: 6 (1858);Manna wattle;Pea family;;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Acacia subretusa,Racosperma microcarpum;New South Wales,South Australia,Victoria;;https://plants.usda.gov/core/profile?symbol=ACMI6;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470894-1;;https://www.gbif.org/species/2981194;;;https://en.wikipedia.org/wiki/Acacia microcarpa
101427;Acacia mucronata;species;Acacia;Fabaceae;1820;Willd. ex H.L.Wendl.;Comm. Acac. Aphyll.: 46 (1820);Narrow-leaf wattle;Pea family;http://d2seqvvyy3b8p2.cloudfront.net/8a8857e1174e39c060188dce457c18f8.jpg;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Racosperma mucronatum,Acacia longifolia var. mucronata,Acacia mucronata var. acuta;Tasmania;;https://plants.usda.gov/core/profile?symbol=ACMU6;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20001406-1;;https://www.gbif.org/species/2979042;;;https://en.wikipedia.org/wiki/Acacia mucronata
101428;Acacia multispicata;species;Acacia;Fabaceae;1864;Benth.;Fl. Austral. 2: 400 (1864);;Pea family;http://d2seqvvyy3b8p2.cloudfront.net/7fccb21bd266a40968455ad14d1e79cb.jpg;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Racosperma multispicatum;Western Australia;;https://plants.usda.gov/core/profile?symbol=ACMU7;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470950-1;;https://www.gbif.org/species/2978689;;;https://en.wikipedia.org/wiki/Acacia multispicata
101432;Acacia neriifolia;species;Acacia;Fabaceae;1842;A.Cunn. ex Benth.;London J. Bot. 1: 357 (1842);;Pea family;http://d2seqvvyy3b8p2.cloudfront.net/e8d73f5518f0a4f281b41d70dc9b56be.jpg;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Racosperma neriifolium,Acacia penninervis var. angustata;New South Wales,Queensland,Dominican Republic,Guatemala,Haiti,India;;https://plants.usda.gov/core/profile?symbol=ACNE8;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:470978-1;;https://www.gbif.org/species/2980432;;;https://en.wikipedia.org/wiki/Acacia neriifolia
101437;Acacia notabilis;species;Acacia;Fabaceae;1858;F.Muell.;Fragm. 1: 6 (1858);Notable wattle;Pea family;https://bs.floristic.org/image/o/56edf2f1ab4baaca195d2239d295b8a658eed840;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Racosperma notabile;New South Wales,South Australia,Victoria,India;Flinders wattle,Notable wattle,Stiff golden wattle;https://plants.usda.gov/core/profile?symbol=ACNO5;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471001-1;https://identify.plantnet.org/species/the-plant-list/Acacia notabilis F.Muell.;https://www.gbif.org/species/2980287;;;https://en.wikipedia.org/wiki/Acacia notabilis
101438;Acacia omalophylla;species;Acacia;Fabaceae;1842;A.Cunn. ex Benth.;London J. Bot. 1: 365 (1842);Yarran;Pea family;http://d2seqvvyy3b8p2.cloudfront.net/fb0fe5e6cd117b1d3af0c8a41a98396f.jpg;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Acacia homalophylla,Racosperma omalophyllum;New South Wales,Queensland,Victoria,India,Kenya,Pakistan;;https://plants.usda.gov/core/profile?symbol=ACOM;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471036-1;;https://www.gbif.org/species/2981255;;;https://en.wikipedia.org/wiki/Acacia omalophylla
101440;Acacia oswaldii;species;Acacia;Fabaceae;1865;F.Muell.;Pl. Victoria 2: 27 (1865);Umbrella acacia;Pea family;https://bs.floristic.org/image/o/6d430651aef6ee03ea01b5dce2928793e200a1a2;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Acacia sessiliceps,Acacia amaliae var. orthophylla,Acacia oswaldii var. abbreviata,Acacia amaliae,Racosperma oswaldii;New South Wales,Northern Territory,Queensland,South Australia,Victoria,Western Australia;Umbrella acacia,Umbrella wattle,Umbrella-bush;https://plants.usda.gov/core/profile?symbol=ACOS2;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471050-1;https://identify.plantnet.org/species/the-plant-list/Acacia oswaldii F.Muell.;https://www.gbif.org/species/2980319;;;https://en.wikipedia.org/wiki/Acacia oswaldii
101441;Acacia oxycedrus;species;Acacia;Fabaceae;1825;Sieber ex DC.;Prodr. 2: 453 (1825);;Pea family;http://d2seqvvyy3b8p2.cloudfront.net/fcf2228c29aba10d88d5e994dd0fc56a.jpg;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Acacia taxifolia,Racosperma oxycedrus,Acacia oxycedrus var. microstachys,Hecatandra oxycedrus,Acacia oxycedrus var. densiflora,Mimosa stellata,Mimosa ternata;New South Wales,South Australia,Victoria,Vietnam;;https://plants.usda.gov/core/profile?symbol=ACOX3;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471053-1;;https://www.gbif.org/species/2981203;;;https://en.wikipedia.org/wiki/Acacia taxifolia
101442;Acacia pachyceras;species;Acacia;Fabaceae;;Sw.;;;Pea family;;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;;;;https://plants.usda.gov/core/profile?symbol=ACPA15;;;;;https://www.gbif.org/species/6405038;;;https://en.wikipedia.org/wiki/Acacia pachyceras
101448;Acacia parramattensis;species;Acacia;Fabaceae;1962;Tindale;Contr. New South Wales Natl. Herb. 3: 127 (1962);South wales wattle;Pea family;http://d2seqvvyy3b8p2.cloudfront.net/642022ffeda27ef9e11ca64eef1bc120.jpg;;;;;;;;;;;Tree;;;;false;false;;;;;;;;;;;;;;;;Racosperma parramattense,Acacia sulcipes;New South Wales,New Zealand North,New Zealand South,Norfolk Is.;;https://plants.usda.gov/core/profile?symbol=ACPA81;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471083-1;;https://www.gbif.org/species/2980933;;;https://en.wikipedia.org/wiki/Acacia parramattensis
101459;Acacia prominens;species;Acacia;Fabaceae;1832;A.Cunn. ex G.Don;Gen. Hist. 2: 406 (1832);Goldenrain wattle;Pea family;http://d2seqvvyy3b8p2.cloudfront.net/3d2d1554512f0d8efd1f0db9ccd8e9a0.jpg;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Acacia linifolia var. prominens,Racosperma prominens,Acacia prominens var. latifolia,Acacia praetervisa;New South Wales,India;;https://plants.usda.gov/core/profile?symbol=ACPR3;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471213-1;;https://www.gbif.org/species/2978612;;;https://en.wikipedia.org/wiki/Acacia prominens
101463;Acacia pyrifolia;species;Acacia;Fabaceae;1827;DC.;Mém. Légum.: 447 (1827);;Pea family;http://d2seqvvyy3b8p2.cloudfront.net/abf6d63008f5cf7e2b9cadc2035b8cd2.jpg;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Acacia pyrifolia var. morrisonii,Racosperma pyrifolium,Acacia clementii,Acacia morrisonii;Western Australia;;https://plants.usda.gov/core/profile?symbol=ACPY4;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471279-1;;https://www.gbif.org/species/2981150;;;https://en.wikipedia.org/wiki/Acacia pyrifolia
101464;Acacia quornensis;species;Acacia;Fabaceae;1949;J.M.Black;Trans. Roy. Soc. South Australia 73: 6 (1949);Quorn wattle;Pea family;;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Racosperma quornense;South Australia,India;;https://plants.usda.gov/core/profile?symbol=ACQU2;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471289-1;;https://www.gbif.org/species/2980748;;;https://en.wikipedia.org/wiki/Acacia quornensis
101465;Acacia ramulosa;species;Acacia;Fabaceae;1904;W.Fitzg.;J. Western Australia Nat. Hist. Soc. 1: 15 (1904);;Pea family;;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Racosperma ramulosum;New South Wales,Northern Territory,Queensland,South Australia,Western Australia;;https://plants.usda.gov/core/profile?symbol=ACRA5;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471295-1;;https://www.gbif.org/species/2979737;;;https://en.wikipedia.org/wiki/Acacia ramulosa
101469;Acacia retusa;species;Acacia;Fabaceae;;R.A.Howard (Jacq.);;Catch and keep;Pea family;;;;;;;;;;;;Tree, Shrub, Vine;;;;false;false;;;;;;;;;;;;;;;;;;;https://plants.usda.gov/core/profile?symbol=ACRE4;;;;;https://www.gbif.org/species/2980398;;;https://en.wikipedia.org/wiki/Acacia retusa
101470;Acacia richii;species;Acacia;Fabaceae;1854;A.Gray;U.S. Expl. Exped., Phan. 1: 482 (1854);;Pea family;http://d2seqvvyy3b8p2.cloudfront.net/8494402958893e6fb6661db8f6edda8d.jpg;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Racosperma richii;Fiji;;https://plants.usda.gov/core/profile?symbol=ACRI10;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471325-1;;https://www.gbif.org/species/2978467;;;https://en.wikipedia.org/wiki/Acacia confusa
101471;Acacia rigens;species;Acacia;Fabaceae;1832;A.Cunn. ex G.Don;Gen. Hist. 2: 403 (1832);Nealie;Pea family;https://bs.floristic.org/image/o/947c84abcb2baf771deea0057bda5bbe98d31ce1;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Acacia rigens var. longifolia,Racosperma rigens;New South Wales,Queensland,South Australia,Victoria,Western Australia;Nealie,Needle wattle,Needle-bush wattle,Needlebush,Wallaby acacia;https://plants.usda.gov/core/profile?symbol=ACRI6;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471327-1;https://identify.plantnet.org/species/the-plant-list/Acacia rigens G.Don;https://www.gbif.org/species/2978525;;;https://en.wikipedia.org/wiki/Acacia rigens
101473;Acacia rivalis;species;Acacia;Fabaceae;1918;J.M.Black;Trans. & Proc. Roy. Soc. South Australia 42: 173 (1918);Creek wattle;Pea family;https://bs.floristic.org/image/o/28a845acb699fc4102f5081527ce6e275380e9d6;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Racosperma rivale;South Australia,New South Wales;Creek wattle,Silver wattle;https://plants.usda.gov/core/profile?symbol=ACRI7;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471332-1;https://identify.plantnet.org/species/the-plant-list/Acacia rivalis J.M.Black;https://www.gbif.org/species/2980241;;;https://en.wikipedia.org/wiki/Acacia rivalis
101477;Acacia rubida;species;Acacia;Fabaceae;1825;A.Cunn.;B.Field, Geogr. Mem. New South Wales: 344 (1825);Red-leaf wattle;Pea family;http://d2seqvvyy3b8p2.cloudfront.net/eb484386b175295dfe61f01f6b098e91.jpg;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Acacia visneoides,Acacia amoena,Racosperma rubidum,Acacia compressa,Racosperma amoenum;New South Wales,Queensland,Victoria;;https://plants.usda.gov/core/profile?symbol=ACRU11;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:469699-1;;https://www.gbif.org/species/2979923;;;https://en.wikipedia.org/wiki/Acacia amoena
101478;Acacia rupicola;species;Acacia;Fabaceae;1855;F.Muell. ex Benth.;Linnaea 26: 610 (1855);;Pea family;https://bs.floristic.org/image/o/161ad4d6fb47a35629cb0540bba2628c72298d65;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Racosperma rupicola;South Australia,Victoria;;https://plants.usda.gov/core/profile?symbol=ACRU12;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471367-1;https://identify.plantnet.org/species/the-plant-list/Acacia rupicola Benth.;https://www.gbif.org/species/2981016;;;https://en.wikipedia.org/wiki/Acacia rupicola
101480;Acacia salicina;species;Acacia;Fabaceae;1838;Lindl.;T.L.Mitchell, Three Exped. Australia 2: 20 (1838);Cooba;Pea family;https://bs.floristic.org/image/o/918e6f5ce4757d17934f173d316fcc6020120fba;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Acacia varians,Racosperma salicinum,Acacia salicina var. varians;New South Wales,Northern Territory,Queensland,South Australia,Victoria,India,Mexico Southwest,Palestine;Broughton willow wattle,Broughton-willow,Murray-willow,Willow acacia,Willow wattle,Sally wattle,Cooba;https://plants.usda.gov/core/profile?symbol=ACSA10;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471382-1;https://identify.plantnet.org/species/the-plant-list/Acacia salicina Lindl.;https://www.gbif.org/species/2978548;;;https://en.wikipedia.org/wiki/Acacia salicina
101488;Acacia sclerosperma;species;Acacia;Fabaceae;1992;F.Muell.;S. Sci. Rec. (July 1882);Acacia;Pea family;;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Acacia spodiosperma,Acacia leucosperma,Racosperma sclerospermum;Western Australia,Palestine;;https://plants.usda.gov/core/profile?symbol=ACSC10;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471418-1;;https://www.gbif.org/species/2978492;;;https://en.wikipedia.org/wiki/Acacia sclerosperma
101489;Acacia scleroxyla;species;Acacia;Fabaceae;;Tuss.;;;Pea family;;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;;;;https://plants.usda.gov/core/profile?symbol=ACSC12;;;;;https://www.gbif.org/species/2979497;;;https://en.wikipedia.org/wiki/Acacia scleroxyla
101495;Acacia silvestris;species;Acacia;Fabaceae;1957;Tindale;Vict. Naturalist 73: 162 (1957);Red wattle;Pea family;;;;;;;;;;;;;;;;false;false;;;;;;;;;;;;;;;;Racosperma silvestre;Victoria,New South Wales;;https://plants.usda.gov/core/profile?symbol=ACSI5;;;http://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:471478-1;;https://www.gbif.org/species/2978832;;;https://en.wikipedia.org/wiki/Acacia silvestris
